_RAJ2000;_DEJ2000;RAJ2000;e_RAJ2000;DEJ2000;e_DEJ2000;Sp;e_Sp;St;e_St;MajAxis;MinAxis;PA;dMajAxis;dMinAxis;dPA;Mosaic;Nm;Xpos;Ypos;MGPS;E
244.127375;-71.142;16 16 30.57;1.5;-71 08 31.20;1.7;441.3;13.3;458.5;13.8;47.3;46.8;123.6;0.0;0.0;     ;J1630M72;1;1061.6;927.5;;
244.1789583;-35.1615278;16 16 42.95;1.5;-35 09 41.50;1.7;768.2;23.1;852.9;25.7;76.6;52.5;64.7;0.0;0.0;     ;J1612M36;1;389.6;575.2;;
244.4555;-77.2879444;16 17 49.32;1.5;-77 17 16.60;1.7;4051.0;121.5;4152.0;124.6;47.0;45.6;144.4;0.0;0.0;     ;J1630M76;2;924.2;269.6;;
244.8895;-84.3054167;16 19 33.48;1.5;-84 18 19.50;1.7;2346.0;70.4;2347.0;70.4;45.3;45.0;70.3;0.0;0.0;     ;J1500M84;2;72.0;491.8;;
244.906375;-68.3563333;16 19 37.53;1.5;-68 21 22.80;1.7;1071.0;32.1;1071.0;32.1;48.5;45.1;81.1;0.0;0.0;     ;J1612M68;1;474.9;542.6;;
245.1140417;-65.2891944;16 20 27.37;1.5;-65 17 21.10;1.7;575.5;17.3;586.5;17.6;50.1;47.9;137.5;0.0;0.0;     ;J1630M64;1;1031.3;249.3;;
245.12554169999999;-71.0088889;16 20 30.13;1.5;-71 00 32.00;1.7;766.9;23.0;788.3;23.7;47.7;45.9;153.2;0.0;0.0;     ;J1630M72;1;957.8;973.7;;
245.15908330000002;-70.9962222;16 20 38.18;1.5;-70 59 46.40;1.7;471.5;14.2;585.4;22.0;57.5;46.0;40.9;34.2;0.0; 46.1;J1630M72;1;954.4;977.8;;
245.3220417;-72.8410556;16 21 17.29;1.5;-72 50 27.80;1.7;478.0;14.4;590.2;22.2;57.1;46.1;44.2;33.7;0.0; 49.6;J1630M72;1;915.2;404.6;;
245.9719583;-34.3168333;16 23 53.27;1.5;-34 19 00.60;1.7;476.6;14.4;690.1;25.2;92.4;61.8;29.7;66.2;0.0; 54.7;J1630M36;1;1118.0;736.8;;
246.0771667;-68.1531667;16 24 18.52;1.5;-68 09 11.40;1.7;1028.0;30.9;1062.0;31.9;48.6;46.6;137.8;0.0;0.0;     ;J1612M68;1;330.4;598.9;;
246.4807083;-31.135472200000002;16 25 55.37;1.5;-31 08 07.70;1.7;2503.0;75.1;2565.0;77.0;84.9;46.7;80.2;0.0;0.0;     ;J1630M32;1;990.5;523.2;;
246.55458330000002;-33.340638899999995;16 26 13.10;1.5;-33 20 26.30;1.7;497.0;15.0;519.9;15.7;84.9;60.6;138.5;0.0;0.0;     ;J1630M32;1;963.5;140.9;;
247.8847917;-75.1578056;16 31 32.35;1.5;-75 09 28.10;1.7;800.8;24.1;1759.6;64.1;87.6;52.4;7.9;74.3;26.8;  8.1;J1630M76;1;672.7;951.3;;
248.415875;-73.3696944;16 33 39.81;1.5;-73 22 10.90;1.7;472.5;14.2;489.5;14.7;47.4;46.6;81.9;0.0;0.0;     ;J1630M72;1;619.2;243.1;;
248.644;-75.9950556;16 34 34.56;1.5;-75 59 42.20;1.7;483.3;14.6;637.3;23.4;59.4;46.3;11.7;37.2;0.0; 12.8;J1630M76;1;614.4;684.7;;
248.7620833;-62.8335556;16 35 02.90;1.5;-62 50 00.80;1.7;1301.0;39.1;1352.0;40.6;50.1;48.4;53.0;0.0;0.0;     ;J1630M64;1;516.4;975.4;;
249.53775;-68.2309167;16 38 09.06;1.5;-68 13 51.30;1.7;2010.0;60.3;2041.0;61.2;49.0;45.3;18.1;0.0;0.0;     ;J1648M68;1;1003.8;578.4;;
249.54245830000002;-69.4291667;16 38 10.19;1.5;-69 25 45.00;1.7;576.2;17.3;587.9;17.7;48.5;47.2;134.0;0.0;0.0;     ;J1648M68;1;987.5;215.2;;
249.55616669999998;-68.24575;16 38 13.48;1.5;-68 14 44.70;1.7;1058.0;31.8;1082.0;32.5;48.5;46.3;75.8;0.0;0.0;     ;J1648M68;1;1001.3;574.0;;
250.4375833;-64.5686111;16 41 45.02;1.5;-64 34 07.00;1.7;443.4;13.4;443.5;13.4;50.1;45.0;175.7;0.0;0.0;     ;J1630M64;2;292.3;458.2;;
250.5732083;-65.0883611;16 42 17.57;1.5;-65 05 18.10;1.7;643.1;19.3;643.3;19.3;50.1;45.6;14.6;0.0;0.0;     ;J1630M64;2;281.5;304.7;;
251.03454169999998;-77.2332222;16 44 08.29;1.5;-77 13 59.60;1.7;1124.0;33.8;2910.0;100.0;82.6;65.4;165.9;68.4;47.4;165.2;J1630M76;2;449.5;285.0;;
251.0825833;-78.0079444;16 44 19.82;1.5;-78 00 28.60;1.7;659.4;19.8;659.6;19.8;45.7;45.3;38.5;0.0;0.0;     ;J1700M80;3;971.2;1327.1;;
251.12683330000002;-77.287;16 44 30.44;1.5;-77 17 13.20;1.7;758.1;22.8;1402.8;53.4;67.6;57.1;115.6;50.3;33.7;113.6;J1630M76;2;444.0;267.6;;
251.3342083;-73.5869167;16 45 20.21;1.5;-73 35 12.90;1.7;835.2;25.1;890.6;26.7;49.7;45.8;141.9;0.0;0.0;     ;J1630M72;2;350.7;165.4;;
251.528125;-75.7040833;16 46 06.75;1.5;-75 42 14.70;1.7;602.1;18.1;672.6;20.2;48.9;47.7;148.0;0.0;0.0;     ;J1715M76;2;1287.1;743.4;;
251.90829169999998;-64.6334167;16 47 37.99;1.5;-64 38 00.30;1.7;629.0;18.9;643.6;19.4;50.1;48.0;125.5;0.0;0.0;     ;J1630M64;2;87.5;428.5;;
252.571375;-65.5845;16 50 17.13;1.5;-65 35 04.20;1.7;638.9;19.2;668.1;20.1;50.1;47.9;136.9;0.0;0.0;     ;J1700M64;2;1033.4;162.4;;
253.805125;-27.106;16 55 13.23;1.5;-27 06 21.60;1.7;1134.0;34.2;1150.0;34.7;95.9;75.2;153.3;0.0;0.0;     ;J1648M28;2;179.2;467.5;;
253.8532917;-79.4443889;16 55 24.79;1.5;-79 26 39.80;1.7;548.6;16.5;548.7;16.5;45.7;45.0;1.1;0.0;0.0;     ;J1700M80;1;773.7;872.4;;
254.15025;-60.9253056;16 56 36.06;1.5;-60 55 31.10;1.7;799.9;24.0;938.6;28.2;53.4;51.5;108.0;0.0;0.0;     ;J1700M60;1;840.1;348.0;;
254.2358333;-74.043;16 56 56.60;1.5;-74 02 34.80;1.7;1493.0;44.8;1609.0;48.3;50.6;45.4;167.4;0.0;0.0;     ;J1715M72;3;1110.7;19.8;;
254.24004169999998;-60.397388899999996;16 56 57.61;1.5;-60 23 50.60;1.7;458.7;13.8;577.9;22.6;58.0;51.0;115.8;35.6;0.0;103.7;J1700M60;1;827.9;497.8;;
254.39266669999998;-78.9796944;16 57 34.24;1.5;-78 58 46.90;1.7;1192.0;35.8;1192.0;35.8;45.7;45.0;1.5;0.0;0.0;     ;J1700M80;1;743.0;1022.6;;
254.67608330000002;-59.8018056;16 58 42.26;1.5;-59 48 06.50;1.7;470.4;14.1;482.7;14.5;52.0;46.9;27.2;0.0;0.0;     ;J1700M60;1;758.3;667.1;;
254.70425;-26.087277800000003;16 58 49.02;1.5;-26 05 14.20;1.7;857.7;26.0;857.9;26.0;95.9;51.0;172.7;0.0;0.0;     ;J1704M28;1;1085.8;624.9;;
255.67254169999998;-77.6994722;17 02 41.41;1.5;-77 41 58.10;1.7;2691.0;80.8;2912.0;87.4;48.6;46.5;61.0;0.0;0.0;     ;J1715M76;2;919.5;139.0;;
255.9016667;-62.2111667;17 03 36.40;1.5;-62 12 40.20;1.7;724.5;21.8;724.7;21.8;50.1;45.8;64.9;0.0;0.0;     ;J1700M64;1;567.4;1159.2;;
255.93558330000002;-66.5883611;17 03 44.54;1.5;-66 35 18.10;1.7;878.0;26.4;909.5;27.3;48.5;47.4;114.8;0.0;0.0;     ;J1648M68;2;193.6;1067.2;;
256.1412083;-59.2345556;17 04 33.89;1.5;-59 14 04.40;1.7;532.2;16.0;539.2;16.2;52.0;46.0;105.0;0.0;0.0;     ;J1700M60;1;514.0;826.5;;
256.433;-60.596888899999996;17 05 43.92;1.5;-60 35 48.80;1.7;734.7;22.1;778.3;23.4;52.0;47.8;81.5;0.0;0.0;     ;J1700M60;1;474.8;439.7;;
256.73083330000003;-62.660638899999995;17 06 55.40;1.5;-62 39 38.30;1.7;436.9;13.1;489.5;14.7;51.0;49.6;70.3;0.0;0.0;     ;J1700M64;1;444.9;1024.8;;
256.77633330000003;-58.03852779999999;17 07 06.32;1.5;-58 02 18.70;1.7;906.2;27.2;1018.1;30.6;54.3;50.6;89.0;0.0;0.0;     ;J1712M56;2;917.0;30.5;;
257.6235417;-60.68825;17 10 29.65;1.5;-60 41 17.70;1.7;2540.0;76.2;2653.0;79.6;52.0;48.7;56.2;0.0;0.0;     ;J1700M60;1;284.8;408.7;;
258.2299583;-73.72061109999999;17 12 55.19;1.5;-73 43 14.20;1.7;870.7;26.2;1415.5;48.4;70.8;48.9;77.1;54.5;0.0; 78.0;J1715M72;1;752.7;134.3;;
258.3796667;-64.9378056;17 13 31.12;1.5;-64 56 16.10;1.7;514.6;15.5;568.8;17.1;51.0;49.0;64.2;0.0;0.0;     ;J1700M64;2;236.7;347.0;;
258.6275417;-68.5868056;17 14 30.61;1.5;-68 35 12.50;1.7;533.8;16.1;549.4;16.5;48.5;46.8;114.8;0.0;0.0;     ;J1724M68;1;988.4;470.9;;
258.6617917;-57.0496111;17 14 38.83;1.5;-57 02 58.60;1.7;549.7;16.5;572.2;17.2;54.3;48.6;118.2;0.0;0.0;     ;J1712M56;1;587.2;299.8;;
259.08125;-67.1078333;17 16 19.50;1.5;-67 06 28.20;1.7;447.9;13.5;645.6;27.4;56.7;55.5;70.5;34.4;27.2; 84.5;J1724M68;1;949.2;921.2;;
259.55983330000004;-85.49161109999999;17 18 14.36;1.5;-85 29 29.80;1.7;790.7;23.7;790.8;23.8;45.2;45.1;75.9;0.0;0.0;     ;J1800M84;2;972.1;191.4;;
259.65375;-73.44502779999999;17 18 36.90;1.5;-73 26 42.10;1.7;667.1;20.1;680.8;20.5;48.1;45.2;165.0;0.0;0.0;     ;J1715M72;1;620.7;219.7;;
260.4674167;-62.135555599999996;17 21 52.18;1.5;-62 08 08.00;1.7;715.8;21.5;735.3;22.1;50.6;45.9;23.6;0.0;0.0;     ;J1730M64;1;1015.8;1177.9;;
260.8085833;-76.9690556;17 23 14.06;1.5;-76 58 08.60;1.7;437.3;13.2;437.9;13.2;46.4;45.1;164.2;0.0;0.0;     ;J1715M76;2;553.1;373.7;;
260.84175;-83.77575;17 23 22.02;1.5;-83 46 32.70;1.7;528.9;15.9;561.5;16.9;47.8;45.2;71.2;0.0;0.0;     ;J1630M84;2;235.9;719.7;;
260.9210833;-65.01002779999999;17 23 41.06;1.5;-65 00 36.10;1.7;3574.0;107.2;3699.0;111.0;50.1;47.8;137.7;0.0;0.0;     ;J1730M64;1;923.3;334.5;;
260.9604583;-77.23058329999999;17 23 50.51;1.5;-77 13 50.10;1.7;513.8;15.5;518.3;15.6;46.7;45.1;173.2;0.0;0.0;     ;J1800M76;2;1356.2;244.8;;
261.1125;-55.15922220000001;17 24 27.00;1.5;-55 09 33.20;1.7;467.5;14.1;474.9;14.3;54.3;48.3;127.8;0.0;0.0;     ;J1736M56;2;1244.7;803.8;;
261.1401667;-75.70925;17 24 33.64;1.5;-75 42 33.30;1.7;520.7;15.7;532.4;16.0;47.1;45.4;27.6;0.0;0.0;     ;J1715M76;1;512.0;772.5;;
261.3289583;-80.0755833;17 25 18.95;1.5;-80 04 32.10;1.7;1462.0;43.9;1462.0;43.9;45.7;45.0;15.3;0.0;0.0;     ;J1800M80;2;1192.2;633.8;;
261.3854167;-80.08288890000001;17 25 32.50;1.5;-80 04 58.40;1.7;1483.0;44.5;1649.0;65.8;49.8;45.9;141.0;20.6;0.0;136.2;J1800M80;2;1188.7;632.0;;
261.5073333;-73.00013890000001;17 26 01.76;1.5;-73 00 00.50;1.7;663.2;19.9;687.6;20.7;48.8;45.2;15.0;0.0;0.0;     ;J1715M72;1;441.3;353.0;;
261.70575;-77.46538890000001;17 26 49.38;1.5;-77 27 55.40;1.7;791.5;23.8;791.7;23.8;46.4;45.1;108.7;0.0;0.0;     ;J1800M76;2;1292.1;178.6;;
261.7070833;-55.493888899999995;17 26 49.70;1.5;-55 29 38.00;1.7;4784.0;143.5;4931.0;148.0;54.3;50.4;131.3;0.0;0.0;     ;J1712M56;2;18.2;707.0;;
261.72275;-55.807888899999995;17 26 53.46;1.5;-55 48 28.40;1.7;512.2;15.5;552.0;16.7;54.3;49.4;106.7;0.0;0.0;     ;J1712M56;2;20.8;621.8;;
261.740875;-64.4646389;17 26 57.81;1.5;-64 27 52.70;1.7;3978.0;119.4;4135.0;124.1;50.1;47.3;39.2;0.0;0.0;     ;J1730M64;1;812.1;496.8;;
261.9117083;-53.706222200000006;17 27 38.81;1.5;-53 42 22.40;1.7;685.8;20.6;695.7;20.9;57.1;47.3;118.1;0.0;0.0;     ;J1736M52;1;1109.5;111.5;;
262.5912083;-78.1931667;17 30 21.89;1.5;-78 11 35.40;1.7;1263.0;37.9;1264.0;38.0;45.7;45.0;104.6;0.0;0.0;     ;J1800M80;2;1199.7;1245.2;;
262.6459167;-63.2465556;17 30 35.02;1.5;-63 14 47.60;1.7;464.9;14.0;489.3;14.7;52.5;45.2;170.3;0.0;0.0;     ;J1730M64;1;683.5;855.6;;
262.918875;-65.66019440000001;17 31 40.53;1.5;-65 39 36.70;1.7;965.9;29.0;998.1;30.0;50.6;46.2;24.0;0.0;0.0;     ;J1730M64;1;648.5;145.6;;
263.42895830000003;-51.902583299999996;17 33 42.95;1.5;-51 54 09.30;1.7;533.8;16.0;533.9;16.0;57.1;45.0;90.5;0.0;0.0;     ;J1736M52;1;820.3;580.8;;
263.4748333;-83.716;17 33 53.96;1.5;-83 42 57.60;1.7;1489.0;44.7;1661.0;65.5;50.3;45.1;53.0;22.4;0.0; 54.2;J1800M84;2;938.2;780.3;;
263.496;-52.2990278;17 33 59.04;1.5;-52 17 56.50;1.7;754.5;22.7;754.6;22.7;57.1;45.0;90.4;0.0;0.0;     ;J1736M52;1;805.9;478.6;;
263.56675;-64.358;17 34 16.02;1.5;-64 21 28.80;1.7;903.0;27.1;950.9;28.6;50.1;47.8;134.6;0.0;0.0;     ;J1730M64;1;553.9;527.6;;
263.6206667;-77.4368056;17 34 28.96;1.5;-77 26 12.50;1.7;905.8;27.2;906.0;27.2;46.4;45.1;84.1;0.0;0.0;     ;J1800M76;2;1158.2;204.0;;
263.6942083;-65.41375;17 34 46.61;1.5;-65 24 49.50;1.7;504.8;15.2;539.6;16.2;50.1;49.0;63.2;0.0;0.0;     ;J1730M64;1;542.4;216.8;;
263.7187083;-53.9368611;17 34 52.49;1.5;-53 56 12.70;1.7;474.5;14.3;482.1;14.5;57.1;45.9;97.3;0.0;0.0;     ;J1736M52;2;759.2;56.5;;
263.783;-62.2556111;17 35 07.92;1.5;-62 15 20.20;1.7;671.7;20.2;694.8;20.9;50.1;48.4;127.3;0.0;0.0;     ;J1730M64;1;509.5;1145.3;;
263.9035;-56.772611100000006;17 35 36.84;1.5;-56 46 21.40;1.7;1292.0;38.8;1292.0;38.8;54.3;45.0;90.1;0.0;0.0;     ;J1736M56;1;722.3;375.4;;
263.9871667;-76.8579167;17 35 56.92;1.5;-76 51 28.50;1.7;839.9;25.2;877.6;26.4;48.5;45.0;2.0;0.0;0.0;     ;J1800M76;2;1151.6;389.5;;
264.0929167;-58.7433056;17 36 22.30;1.5;-58 44 35.90;1.7;454.7;13.7;507.0;20.0;57.4;45.5;165.1;26.1;0.0;151.2;J1730M60;1;434.5;964.3;;
264.182875;-86.1685556;17 36 43.89;1.5;-86 10 06.80;1.7;476.0;14.3;563.4;22.0;51.3;46.7;20.7;24.7;0.0; 20.8;J1800M88;1;832.0;1296.5;;
264.346;-56.60577779999999;17 37 23.04;1.5;-56 36 20.80;1.7;2567.0;77.1;3309.0;125.4;62.7;51.0;46.9;40.2;0.0; 63.7;J1736M56;1;642.7;420.5;;
264.4285417;-56.546111100000005;17 37 42.85;1.5;-56 32 46.00;1.7;7542.0;226.3;7543.0;226.3;54.3;45.0;89.7;0.0;0.0;     ;J1736M56;1;627.7;436.6;;
264.5942083;-60.7206667;17 38 22.61;1.5;-60 43 14.40;1.7;604.9;18.2;634.9;19.1;52.0;48.8;58.1;0.0;0.0;     ;J1730M60;1;369.9;402.2;;
264.643875;-68.9496667;17 38 34.53;1.5;-68 56 58.80;1.7;522.7;15.7;576.2;17.3;51.1;47.3;134.5;0.0;0.0;     ;J1800M68;2;1333.7;340.6;;
264.8267083;-71.31622220000001;17 39 18.41;1.5;-71 18 58.40;1.7;718.2;21.6;807.2;32.4;50.9;47.1;144.5;21.4;0.0;127.8;J1800M72;2;1246.6;860.7;;
264.915625;-71.3903333;17 39 39.75;1.5;-71 23 25.20;1.7;848.4;25.5;887.8;26.7;47.9;46.6;131.4;0.0;0.0;     ;J1800M72;2;1235.3;838.5;;
265.02;-60.0025;17 40 04.80;1.5;-60 00 09.00;1.7;989.8;29.7;990.0;29.7;52.0;45.8;13.9;0.0;0.0;     ;J1730M60;1;292.8;603.5;;
265.2134167;-62.4541944;17 40 51.22;1.5;-62 27 15.10;1.7;466.2;14.0;476.7;14.4;50.1;46.8;62.5;0.0;0.0;     ;J1730M64;1;294.5;1080.8;;
265.378375;-57.6208889;17 41 30.81;1.5;-57 37 15.20;1.7;2672.0;80.2;2956.0;88.7;55.1;49.3;107.0;0.0;0.0;     ;J1736M56;1;463.4;143.3;;
265.496;-60.915361100000005;17 41 59.04;1.5;-60 54 55.30;1.7;1751.0;52.6;2289.0;83.0;65.9;46.7;155.9;42.3;0.0;147.7;J1730M60;1;228.6;342.2;;
265.5201667;-60.9331667;17 42 04.84;1.5;-60 55 59.40;1.7;1216.0;36.5;1875.0;64.2;76.2;47.5;160.2;56.6;0.0;156.2;J1730M60;1;225.0;337.0;;
265.5761667;-59.0290556;17 42 18.28;1.5;-59 01 44.60;1.7;1274.0;38.2;1308.0;39.3;52.0;48.9;134.1;0.0;0.0;     ;J1730M60;1;187.2;875.8;;
265.6930417;-51.342361100000005;17 42 46.33;1.5;-51 20 32.50;1.7;449.8;13.6;449.9;13.6;57.1;47.1;59.8;0.0;0.0;     ;J1736M52;1;358.9;722.4;;
266.0075;-53.0904444;17 44 01.80;1.5;-53 05 25.60;1.7;901.0;27.1;1021.8;39.6;63.1;46.7;12.7;29.5;0.0; 31.5;J1736M52;1;310.5;270.5;;
266.055;-49.7410278;17 44 13.20;1.5;-49 44 27.70;1.7;444.5;13.4;447.5;13.5;60.6;45.3;85.6;0.0;0.0;     ;J1740M48;1;481.9;99.5;;
266.106125;-51.7453056;17 44 25.47;1.5;-51 44 43.10;1.7;7300.0;219.0;8151.0;244.5;57.1;50.4;95.9;0.0;0.0;     ;J1736M52;1;278.3;616.8;;
266.1089167;-54.82025;17 44 26.14;1.5;-54 49 12.90;1.7;574.3;17.3;656.0;19.7;54.3;52.4;68.4;0.0;0.0;     ;J1736M56;1;307.4;900.0;;
266.115875;-50.5584444;17 44 27.81;1.5;-50 33 30.40;1.7;465.2;14.0;465.3;14.0;57.1;49.3;149.5;0.0;0.0;     ;J1736M52;1;265.2;922.7;;
266.270625;-64.7350278;17 45 04.95;1.5;-64 44 06.10;1.7;846.0;25.4;915.7;27.5;50.7;48.4;28.2;0.0;0.0;     ;J1730M64;2;178.7;403.8;;
266.3104583;-53.2701389;17 45 14.51;1.5;-53 16 12.50;1.7;1399.0;42.0;2076.0;71.3;81.6;47.6;157.2;60.4;0.0;150.2;J1736M52;1;252.9;222.8;;
266.83408330000003;-53.17213889999999;17 47 20.18;1.5;-53 10 19.70;1.7;937.4;28.2;962.9;28.9;58.5;45.2;2.3;0.0;0.0;     ;J1736M52;2;149.3;245.2;;
267.21270830000003;-48.6879444;17 48 51.05;1.5;-48 41 16.60;1.7;672.2;20.2;672.3;20.2;60.6;45.1;88.9;0.0;0.0;     ;J1800M48;2;1307.0;348.6;;
267.2655;-74.4465;17 49 03.72;1.5;-74 26 47.40;1.7;976.3;29.3;981.4;29.5;46.4;45.4;31.7;0.0;0.0;     ;J1800M76;1;944.9;1171.9;;
267.325;-63.0421944;17 49 18.00;1.5;-63 02 31.90;1.7;447.1;13.5;468.1;14.1;50.1;48.4;123.8;0.0;0.0;     ;J1800M64;1;1101.7;908.2;;
267.66625;-62.8717778;17 50 39.90;1.5;-62 52 18.40;1.7;620.9;18.7;696.4;27.9;53.8;47.3;143.7;25.3;0.0;122.7;J1800M64;1;1053.2;960.1;;
267.7675417;-66.3789167;17 51 04.21;1.5;-66 22 44.10;1.7;609.5;18.3;621.3;18.7;48.9;45.6;23.4;0.0;0.0;     ;J1800M68;1;997.7;1140.9;;
267.78625;-64.985;17 51 08.70;1.5;-64 59 06.00;1.7;1254.0;37.7;1757.0;62.7;66.3;47.8;31.9;45.2;0.0; 38.3;J1800M64;1;1011.3;339.5;;
268.0270417;-73.0426944;17 52 06.49;1.5;-73 02 33.70;1.7;449.5;13.5;468.0;14.1;47.4;46.8;134.7;0.0;0.0;     ;J1800M72;1;893.3;342.5;;
268.13466669999997;-58.0404167;17 52 32.32;1.5;-58 02 25.50;1.7;454.5;13.7;490.8;14.8;54.3;50.5;120.8;0.0;0.0;     ;J1800M56;2;1028.1;27.9;;
268.5177917;-70.1896389;17 54 04.27;1.5;-70 11 22.70;1.7;525.5;15.8;691.6;30.6;56.9;49.3;19.4;32.1;19.4; 25.3;J1800M72;1;869.4;1231.5;;
268.5824167;-80.9071389;17 54 19.78;1.5;-80 54 25.70;1.7;600.6;18.1;600.8;18.1;45.7;45.0;4.4;0.0;0.0;     ;J1800M80;1;778.3;400.8;;
268.6695833;-50.814111100000005;17 54 40.70;1.5;-50 48 50.80;1.7;719.7;21.7;852.7;33.1;63.3;49.3;29.7;35.9;0.0; 53.8;J1800M52;1;980.1;859.8;;
268.8734167;-69.28088890000001;17 55 29.62;1.5;-69 16 51.20;1.7;618.1;18.6;690.5;20.8;50.1;48.7;78.7;0.0;0.0;     ;J1800M68;1;835.4;264.3;;
269.36654169999997;-52.3941111;17 57 27.97;1.5;-52 23 38.80;1.7;550.9;16.6;581.3;17.5;57.1;49.8;149.7;0.0;0.0;     ;J1800M52;1;831.5;453.9;;
269.4799583;-50.9801111;17 57 55.19;1.5;-50 58 48.40;1.7;1102.0;33.1;1102.0;33.1;57.1;45.0;90.9;0.0;0.0;     ;J1800M52;1;812.2;818.7;;
269.5412083;-76.67827779999999;17 58 09.89;1.5;-76 40 41.80;1.7;685.8;20.6;685.9;20.6;46.4;45.3;117.4;0.0;0.0;     ;J1800M76;1;739.6;468.5;;
269.71475;-67.64275;17 58 51.54;1.5;-67 38 33.90;1.7;832.5;25.0;1147.1;42.2;60.6;49.7;120.0;39.8;0.0;114.1;J1800M68;1;740.5;762.3;;
269.7760833;-59.78302779999999;17 59 06.26;1.5;-59 46 58.90;1.7;5347.0;160.4;5826.0;174.8;55.1;46.6;24.3;0.0;0.0;     ;J1800M60;1;741.9;672.4;;
269.84729169999997;-47.4894444;17 59 23.35;1.5;-47 29 22.00;1.7;446.9;13.5;447.0;13.5;60.6;47.6;163.1;0.0;0.0;     ;J1800M48;1;738.8;648.1;;
270.0089583;-45.363472200000004;18 00 02.15;1.5;-45 21 48.50;1.7;817.2;24.6;932.4;28.0;66.4;50.1;85.5;0.0;0.0;     ;J1800M44;1;702.9;180.1;;
270.0443333;-46.317916700000005;18 00 10.64;1.5;-46 19 04.50;1.7;437.4;13.2;505.5;15.2;60.6;57.0;51.4;0.0;0.0;     ;J1800M48;1;695.0;933.0;;
270.321125;-66.3827778;18 01 17.07;1.5;-66 22 58.00;1.7;3007.0;90.2;3007.0;90.2;48.5;45.1;169.8;0.0;0.0;     ;J1800M68;1;662.9;1144.6;;
270.3951667;-68.6659167;18 01 34.84;1.5;-68 39 57.30;1.7;743.4;22.3;897.1;35.0;54.5;48.4;102.5;30.6;0.0; 98.2;J1800M68;1;658.0;451.8;;
270.47108330000003;-77.02972220000001;18 01 53.06;1.5;-77 01 47.00;1.7;692.8;20.8;698.2;21.0;46.7;45.0;172.5;0.0;0.0;     ;J1800M76;1;670.4;356.9;;
270.49258330000004;-56.81886110000001;18 01 58.22;1.5;-56 49 07.90;1.7;494.5;14.9;521.7;15.7;54.3;50.5;127.1;0.0;0.0;     ;J1800M56;1;616.8;362.6;;
270.540125;-49.42;18 02 09.63;1.5;-49 25 12.00;1.7;677.1;20.4;677.2;20.4;60.6;45.0;89.0;0.0;0.0;     ;J1800M48;1;590.0;178.4;;
270.5761667;-48.9924722;18 02 18.28;1.5;-48 59 32.90;1.7;967.0;29.0;1016.1;30.5;60.6;52.5;48.9;0.0;0.0;     ;J1800M48;1;581.3;282.3;;
270.6188333;-52.612416700000004;18 02 28.52;1.5;-52 36 44.70;1.7;686.7;20.6;686.9;20.6;57.1;46.6;114.8;0.0;0.0;     ;J1800M52;1;582.0;397.7;;
270.807125;-43.5206111;18 03 13.71;1.5;-43 31 14.20;1.7;1743.0;52.3;1801.0;54.1;64.8;47.9;70.1;0.0;0.0;     ;J1800M44;1;513.5;598.3;;
270.84495830000003;-65.1260833;18 03 22.79;1.5;-65 07 33.90;1.7;635.8;19.1;635.9;19.1;50.1;45.3;104.7;0.0;0.0;     ;J1800M64;1;588.7;302.1;;
271.2514583;-45.0744722;18 05 00.35;1.5;-45 04 28.10;1.7;589.1;17.7;623.4;18.8;64.8;54.1;130.3;0.0;0.0;     ;J1800M44;1;415.8;244.2;;
271.43925;-51.3425278;18 05 45.42;1.5;-51 20 33.10;1.7;446.1;13.4;478.8;14.4;57.1;49.7;29.2;0.0;0.0;     ;J1800M52;1;410.8;723.3;;
271.57;-61.27625;18 06 16.80;1.5;-61 16 34.50;1.7;522.1;15.7;529.7;15.9;52.0;46.2;17.4;0.0;0.0;     ;J1800M60;1;458.1;246.8;;
271.5965417;-70.97475;18 06 23.17;1.5;-70 58 29.10;1.7;1097.0;32.9;1189.0;35.7;50.0;46.2;29.6;0.0;0.0;     ;J1800M72;1;534.7;987.0;;
271.5966667;-54.7948889;18 06 23.20;1.5;-54 47 41.60;1.7;437.4;13.2;437.5;13.2;54.3;45.0;88.7;0.0;0.0;     ;J1800M56;1;403.8;909.1;;
271.6799583;-80.7088611;18 06 43.19;1.5;-80 42 31.90;1.7;509.1;15.3;530.1;15.9;47.1;45.4;48.8;0.0;0.0;     ;J1800M80;1;616.2;464.3;;
271.73925;-53.5449444;18 06 57.42;1.5;-53 32 41.80;1.7;444.4;13.4;472.6;14.2;57.1;47.9;93.2;0.0;0.0;     ;J1800M52;1;366.8;154.4;;
271.809375;-70.21125;18 07 14.25;1.5;-70 12 40.50;1.7;1123.0;33.7;1278.0;38.4;49.6;48.9;119.0;0.0;0.0;     ;J1800M72;1;504.6;1223.8;;
271.8803333;-50.890305600000005;18 07 31.28;1.5;-50 53 25.10;1.7;1453.0;43.6;1453.0;43.6;57.1;45.0;88.5;0.0;0.0;     ;J1800M52;1;316.9;838.2;;
272.1782917;-61.5453611;18 08 42.79;1.5;-61 32 43.30;1.7;884.9;26.6;915.5;27.5;52.0;49.1;133.4;0.0;0.0;     ;J1800M60;1;365.4;168.2;;
272.4909583;-45.8776111;18 09 57.83;1.5;-45 52 39.40;1.7;1271.0;38.2;1530.0;46.0;62.9;54.5;145.3;0.0;0.0;     ;J1820M48;4;1276.5;1033.2;;
